beneficiary_id,full_name,cohort_id,pillar,county,gender,age,enrollment_date,current_status,dropout_date,dropout_reason,phone,trajectory
BEN-02190,Tabitha Waweru,COHORT-PL-002,Plus,Mombasa,Female,21,2025-09-15,Dropout,2026-04-06,Financial hardship,+254788325414,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-02191,Caroline Kimani,COHORT-PL-002,Plus,Mombasa,Female,18,2025-09-18,Active,,,+254728683820,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02192,Stephen Nyambura,COHORT-PL-002,Plus,Mombasa,Female,27,2025-08-26,Dropout,2026-02-10,Academic performance,+254780487824,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-02193,Cynthia Odongo,COHORT-PL-002,Plus,Mombasa,Male,24,2025-09-19,Dropout,2026-04-10,Unknown,+254766674138,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-02194,Queen Wangari,COHORT-PL-002,Plus,Mombasa,Male,22,2025-08-24,Active,,,+254778063630,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02195,Irene Kimani,COHORT-PL-002,Plus,Mombasa,Female,18,2025-09-20,Active,,,+254721593395,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02196,Mary Owino,COHORT-PL-002,Plus,Mombasa,Prefer not to say,24,2025-09-09,Active,,,+254760105741,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02197,Esther Waweru,COHORT-PL-002,Plus,Mombasa,Prefer not to say,22,2025-09-08,Active,,,+254725549100,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02198,Mary Ndung'u,COHORT-PL-002,Plus,Mombasa,Male,18,2025-09-08,Active,,,+254762440176,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02199,Gladys Wanjiku,COHORT-PL-002,Plus,Mombasa,Female,24,2025-08-22,Active,,,+254799377087,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02200,Amina Were,COHORT-PL-002,Plus,Mombasa,Female,21,2025-08-30,Active,,,+254742705658,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02201,Nicholas Adhiambo,COHORT-PL-002,Plus,Mombasa,Prefer not to say,23,2025-09-18,Active,,,+254774193042,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02202,Leonard Musyoka,COHORT-PL-002,Plus,Mombasa,Prefer not to say,26,2025-09-06,Active,,,+254794158514,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02203,James Ochieng,COHORT-PL-002,Plus,Mombasa,Prefer not to say,18,2025-09-08,At-Risk,,,+254719126002,"['Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-02204,Esther Mutua,COHORT-PL-002,Plus,Mombasa,Female,26,2025-09-06,Active,,,+254765500187,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02205,David Nyambura,COHORT-PL-002,Plus,Mombasa,Female,21,2025-09-17,Dropout,2026-04-08,Program non-compliance,+254762966186,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-02206,Xavier Auma,COHORT-PL-002,Plus,Mombasa,Male,25,2025-08-22,Active,,,+254740161549,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02207,Nancy Kiplagat,COHORT-PL-002,Plus,Mombasa,Male,26,2025-09-14,At-Risk,,,+254795274489,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-02208,Harrison Maina,COHORT-PL-002,Plus,Mombasa,Male,28,2025-08-27,Active,,,+254720073766,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02209,Aisha Otieno,COHORT-PL-002,Plus,Mombasa,Prefer not to say,17,2025-09-04,Active,,,+254729537240,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02210,Dennis Onyango,COHORT-PL-002,Plus,Mombasa,Male,24,2025-09-15,Dropout,2026-03-30,Family responsibilities,+254791241436,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-02211,Gladys Mutinda,COHORT-PL-002,Plus,Mombasa,Male,28,2025-09-01,At-Risk,,,+254789129551,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-02212,Rose Ochieng,COHORT-PL-002,Plus,Mombasa,Male,21,2025-09-13,Active,,,+254722212161,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02213,Violet Rotich,COHORT-PL-002,Plus,Mombasa,Prefer not to say,26,2025-09-13,Active,,,+254718446908,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02214,Uchenna Gichuki,COHORT-PL-002,Plus,Mombasa,Female,25,2025-08-30,Dropout,2026-03-28,Health issues,+254735671365,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-02215,Harrison Mugo,COHORT-PL-002,Plus,Mombasa,Male,20,2025-09-02,Active,,,+254790230057,"['Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02216,Stephen Maina,COHORT-PL-002,Plus,Mombasa,Female,26,2025-09-04,Dropout,2026-04-09,Employment (positive exit),+254758517955,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-02217,Uchenna Githinji,COHORT-PL-002,Plus,Mombasa,Male,25,2025-09-13,Active,,,+254779808342,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02218,Seun Awino,COHORT-PL-002,Plus,Mombasa,Female,25,2025-08-27,Active,,,+254795019446,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02219,Priscilla Mutinda,COHORT-PL-002,Plus,Mombasa,Male,19,2025-09-17,Active,,,+254762563720,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-02220,Queen Otieno,COHORT-PL-002,Plus,Mombasa,Male,17,2025-09-06,Dropout,2026-04-11,Employment (positive exit),+254760541298,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
