assessment_id,beneficiary_id,cohort_id,assessment_date,wave,score,max_score,assessor,subject
ASMT-006457,BEN-03311,COHORT-VN-001,2025-11-27,1,53.7,100,Kendi Githinji,Literacy
ASMT-006458,BEN-03312,COHORT-VN-001,2026-01-14,1,97.9,100,Patrick Adhiambo,Literacy
ASMT-006459,BEN-03312,COHORT-VN-001,2026-03-18,2,76.7,100,Xavier Onyango,Numeracy
ASMT-006460,BEN-03313,COHORT-VN-001,2025-11-29,1,53.1,100,Harrison Njenga,Life Skills
ASMT-006461,BEN-03313,COHORT-VN-001,2026-02-27,2,74.6,100,Leonard Omondi,Technical Skills
ASMT-006462,BEN-03314,COHORT-VN-001,2025-12-02,1,75.8,100,Boniface Maina,Literacy
ASMT-006463,BEN-03315,COHORT-VN-001,2025-12-09,1,75.1,100,Nancy Onyango,Life Skills
ASMT-006464,BEN-03315,COHORT-VN-001,2026-03-09,2,32.0,100,,Life Skills
ASMT-006465,BEN-03316,COHORT-VN-001,2025-12-13,1,72.0,100,Queen Mugo,Numeracy
ASMT-006466,BEN-03316,COHORT-VN-001,2026-03-13,2,61.5,100,Irene Kiplagat,Literacy
ASMT-006467,BEN-03317,COHORT-VN-001,2025-12-20,1,86.5,100,Mary Gichuki,Technical Skills
ASMT-006468,BEN-03317,COHORT-VN-001,07/03/2026,2,78.8,100,Raphael Mutinda,Life Skills
ASMT-006469,BEN-03318,COHORT-VN-001,2025-12-24,1,61.6,100,Eunice Gichuki,Numeracy
ASMT-006470,BEN-03318,COHORT-VN-001,23-Feb-2026,2,78.5,100,Quinton Simiyu,Literacy
ASMT-006471,BEN-03319,COHORT-VN-001,2025-12-08,1,61.7,100,Harrison Maina,Technical Skills
ASMT-006472,BEN-03319,COHORT-VN-001,2026-03-08,2,38.7,100,,Technical Skills
ASMT-006473,BEN-03320,COHORT-VN-001,2025-11-26,1,64.1,100,Seun Omondi,Literacy
ASMT-006474,BEN-03320,COHORT-VN-001,2026-02-24,2,90.5,100,Hassan Nyambura,Life Skills
ASMT-006475,BEN-03321,COHORT-VN-001,2025-11-24,1,58.9,100,Dennis Kimani,Literacy
ASMT-006476,BEN-03321,COHORT-VN-001,2026-02-22,2,95.2,100,Cynthia Wanjiku,Technical Skills
ASMT-006477,BEN-03322,COHORT-VN-001,2025-11-30,1,65.3,100,Raphael Wanjiku,Literacy
ASMT-006478,BEN-03322,COHORT-VN-001,2026-02-28,2,71.3,100,Zipporah Kariuki,Numeracy
ASMT-006479,BEN-03323,COHORT-VN-001,2025-12-06,1,82.6,100,Brian Omondi,Life Skills
ASMT-006480,BEN-03323,COHORT-VN-001,2026-03-06,2,84.4,100,Caroline Awino,Technical Skills
ASMT-006481,BEN-03324,COHORT-VN-001,2025-11-28,1,76.7,100,Tabitha Kiprotich,Life Skills
ASMT-006482,BEN-03324,COHORT-VN-001,2026-02-24,2,62.6,100,Seun Wangari,Literacy
ASMT-006483,BEN-03325,COHORT-VN-001,2025-11-24,1,94.7,100,Francis Githinji,Life Skills
ASMT-006484,BEN-03325,COHORT-VN-001,2026-02-22,2,65.7,100,Brian Ochieng,Literacy
ASMT-006485,BEN-03326,COHORT-VN-001,2025-12-10,1,60.2,100,Brian Were,Life Skills
ASMT-006486,BEN-03326,COHORT-VN-001,2026-03-10,2,83.3,100,Lilian Omondi,Literacy
ASMT-006487,BEN-03327,COHORT-VN-001,2025-12-18,1,73.5,100,Boniface Wanjiku,Life Skills
ASMT-006488,BEN-03327,COHORT-VN-001,2026-03-18,2,78.3,100,Boniface Wanjiku,Literacy
ASMT-006489,BEN-03328,COHORT-VN-001,2025-12-19,1,91.7,100,Stephen Omondi,Life Skills
ASMT-006490,BEN-03328,COHORT-VN-001,2026-03-19,2,49.8,100,Yvonne Kiplagat,Numeracy
ASMT-006491,BEN-03329,COHORT-VN-001,2025-12-02,1,56.1,100,Gladys Njoroge,Numeracy
ASMT-006492,BEN-03329,COHORT-VN-001,2026-03-02,2,79.7,100,Hassan Odongo,Life Skills
ASMT-006493,BEN-03330,COHORT-VN-001,28/11/2025,1,58.3,100,Seun Mwangi,Technical Skills
ASMT-006494,BEN-03330,COHORT-VN-001,2026-02-26,2,77.2,100,Gladys Githinji,Life Skills
ASMT-006495,BEN-03331,COHORT-VN-001,2025-12-10,1,68.6,100,Grace Njenga,Numeracy
ASMT-006496,BEN-03331,COHORT-VN-001,2026-03-10,2,83.2,100,Lilian Kiplagat,Life Skills
ASMT-006497,BEN-03332,COHORT-VN-001,2025-12-08,1,70.0,100,Xavier Owino,Numeracy
ASMT-006498,BEN-03332,COHORT-VN-001,2026-03-08,2,57.9,100,Nancy Were,Numeracy
ASMT-006499,BEN-03333,COHORT-VN-001,2025-11-23,1,99.1,100,Brian Kiprotich,Numeracy
ASMT-006500,BEN-03333,COHORT-VN-001,2026-02-21,2,74.4,100,Hassan Otieno,Life Skills
ASMT-006501,BEN-03334,COHORT-VN-001,2025-12-05,1,73.0,100,Gladys Njoroge,Literacy
ASMT-006502,BEN-03334,COHORT-VN-001,2026-03-05,2,58.6,100,Joseph Achieng,Numeracy
ASMT-006503,BEN-03335,COHORT-VN-001,2025-12-02,1,78.8,100,Felix Auma,Life Skills
ASMT-006504,BEN-03335,COHORT-VN-001,2026-03-02,2,70.0,100,Harrison Auma,Numeracy
ASMT-006505,BEN-03336,COHORT-VN-001,2025-12-04,1,67.6,100,Harrison Odongo,Numeracy
ASMT-006506,BEN-03336,COHORT-VN-001,04-Mar-2026,2,91.8,100,Olive Kiprotich,Literacy
ASMT-006507,BEN-03337,COHORT-VN-001,2025-12-18,1,97.2,100,Kendi Kamau,Life Skills
ASMT-006508,BEN-03337,COHORT-VN-001,2026-03-18,2,73.0,100,Joseph Chebet,Technical Skills
ASMT-006509,BEN-03338,COHORT-VN-001,2025-12-12,1,60.5,100,,Life Skills
ASMT-006510,BEN-03338,COHORT-VN-001,2026-03-12,2,84.4,100,Hassan Were,Life Skills
ASMT-006511,BEN-03339,COHORT-VN-001,2025-11-30,1,61.1,100,Lilian Were,Literacy
ASMT-006512,BEN-03339,COHORT-VN-001,2026-02-28,2,24.5,100,Nicholas Kamau,Numeracy
ASMT-006513,BEN-03340,COHORT-VN-001,2025-11-23,1,77.7,100,Mary Kiprotich,Life Skills
ASMT-006514,BEN-03340,COHORT-VN-001,2026-02-21,2,100.0,100,,Technical Skills
ASMT-006515,BEN-03341,COHORT-VN-001,2025-12-19,1,74.7,100,Maurice Njenga,Technical Skills
ASMT-006516,BEN-03341,COHORT-VN-001,2026-03-19,2,67.2,100,Olive Chebet,Numeracy
ASMT-006517,BEN-03342,COHORT-VN-001,2025-11-24,1,58.7,100,Esther Ndung'u,Technical Skills
ASMT-006518,BEN-03342,COHORT-VN-001,2026-02-22,2,46.4,100,Eunice Waweru,Technical Skills
ASMT-006519,BEN-03343,COHORT-VN-001,2025-12-07,1,67.9,100,Kezia Musyoka,Technical Skills
ASMT-006520,BEN-03343,COHORT-VN-001,2026-03-07,2,68.2,100,Olive Kiprotich,Numeracy
ASMT-006521,BEN-03344,COHORT-VN-001,2025-12-08,1,68.1,100,James Rotich,Technical Skills
ASMT-006522,BEN-03344,COHORT-VN-001,2026-03-08,2,183.3,100,Kezia Waweru,Life Skills
ASMT-006523,BEN-03345,COHORT-VN-001,2025-11-21,1,55.9,100,,Life Skills
ASMT-006524,BEN-03345,COHORT-VN-001,2026-02-19,2,54.3,100,Olive Simiyu,Technical Skills
ASMT-006525,BEN-03346,COHORT-VN-001,18/12/2025,1,74.0,100,Rose Mutinda,Literacy
ASMT-006526,BEN-03346,COHORT-VN-001,2026-03-18,2,74.1,100,Queen Githinji,Literacy
ASMT-006527,BEN-03347,COHORT-VN-001,2025-12-17,1,66.2,100,David Awino,Technical Skills
ASMT-006528,BEN-03348,COHORT-VN-001,2025-12-18,1,55.7,100,Gladys Auma,Technical Skills
ASMT-006529,BEN-03348,COHORT-VN-001,2026-03-23,2,46.9,100,Maurice Nyambura,Numeracy
ASMT-006530,BEN-03349,COHORT-VN-001,2025-12-06,1,53.5,100,Gladys Wanjiku,Literacy
ASMT-006531,BEN-03349,COHORT-VN-001,2026-03-06,2,82.7,100,David Waweru,Life Skills
ASMT-006532,BEN-03350,COHORT-VN-001,2025-12-12,1,88.6,100,Violet Chebet,Numeracy
ASMT-006533,BEN-03350,COHORT-VN-001,2026-03-12,2,78.1,100,Uchenna Ndung'u,Numeracy
ASMT-006534,BEN-03351,COHORT-VN-001,2025-12-02,1,80.9,100,Francis Adhiambo,Life Skills
ASMT-006535,BEN-03351,COHORT-VN-001,2026-03-02,2,90.0,100,Irene Kiprotich,Numeracy
ASMT-006536,BEN-03352,COHORT-VN-001,2025-12-17,1,78.8,100,Stephen Were,Numeracy
ASMT-006537,BEN-03352,COHORT-VN-001,2026-03-17,2,70.3,100,Gladys Onyango,Life Skills
ASMT-006538,BEN-03353,COHORT-VN-001,2025-11-25,1,59.9,100,Rose Awino,Technical Skills
ASMT-006539,BEN-03353,COHORT-VN-001,2026-02-23,2,80.4,100,Dennis Kamau,Literacy
ASMT-006540,BEN-03354,COHORT-VN-001,01/12/2025,1,90.0,100,Brian Awino,Literacy
ASMT-006541,BEN-03354,COHORT-VN-001,2026-03-01,2,69.6,100,Joseph Wanjiku,Technical Skills
ASMT-006542,BEN-03355,COHORT-VN-001,2025-12-18,1,80.7,100,Kezia Kamau,Numeracy
ASMT-006543,BEN-03355,COHORT-VN-001,2026-03-18,2,90.4,100,Amina Nyambura,Numeracy
ASMT-006544,BEN-03356,COHORT-VN-001,2025-11-27,1,61.0,100,Owen Kiprotich,Technical Skills
ASMT-006545,BEN-03356,COHORT-VN-001,2026-03-11,2,88.0,100,Felix Onyango,Numeracy
ASMT-006546,BEN-03357,COHORT-VN-001,09/12/2025,1,54.9,100,Violet Wanjiku,Technical Skills
ASMT-006547,BEN-03357,COHORT-VN-001,2026-03-09,2,44.6,100,,Numeracy
ASMT-006548,BEN-03358,COHORT-VN-001,2025-11-28,1,55.9,100,Seun Onyango,Technical Skills
ASMT-006549,BEN-03358,COHORT-VN-001,2026-02-26,2,57.5,100,,Life Skills
ASMT-006550,BEN-03359,COHORT-VN-001,22-Nov-2025,1,100.0,100,Irene Mutinda,Literacy
ASMT-006551,BEN-03359,COHORT-VN-001,2026-02-20,2,53.4,100,Joseph Njoroge,Life Skills
ASMT-006552,BEN-03360,COHORT-VN-001,2025-12-09,1,70.4,100,Cynthia Wangari,Life Skills
ASMT-006553,BEN-03360,COHORT-VN-001,2026-03-09,2,80.6,100,Uchenna Njenga,Literacy
ASMT-006554,BEN-03361,COHORT-VN-001,2025-12-07,1,62.6,100,Stephen Gichuki,Numeracy
ASMT-006555,BEN-03362,COHORT-VN-001,2025-12-17,1,29.6,100,Joseph Were,Literacy
ASMT-006556,BEN-03362,COHORT-VN-001,17/03/2026,2,85.5,100,Quinton Maina,Technical Skills
ASMT-006557,BEN-03363,COHORT-VN-001,2025-12-04,1,87.6,100,Raphael Musyoka,Life Skills
ASMT-006558,BEN-03363,COHORT-VN-001,2026-03-04,2,69.2,100,Wanjiku Omondi,Literacy
ASMT-006559,BEN-03364,COHORT-VN-001,2025-11-23,1,56.1,100,Maurice Adhiambo,Technical Skills
ASMT-006560,BEN-03364,COHORT-VN-001,2026-02-21,2,51.5,100,Cynthia Musyoka,Literacy
ASMT-006561,BEN-03365,COHORT-VN-001,2025-11-29,1,56.5,100,Quinton Ochieng,Numeracy
ASMT-006562,BEN-03365,COHORT-VN-001,2026-02-27,2,73.4,100,Eunice Were,Numeracy
ASMT-006563,BEN-03366,COHORT-VN-001,2025-11-30,1,81.1,100,Priscilla Ochieng,Literacy
ASMT-006564,BEN-03366,COHORT-VN-001,2026-02-28,2,71.0,100,Aisha Gichuki,Literacy
ASMT-006565,BEN-03367,COHORT-VN-001,2025-12-04,1,65.8,100,Mary Mutua,Literacy
ASMT-006566,BEN-03367,COHORT-VN-001,2026-03-04,2,58.3,100,Raphael Nyambura,Literacy
ASMT-006567,BEN-03368,COHORT-VN-001,2025-11-23,1,90.3,100,Gladys Simiyu,Life Skills
ASMT-006568,BEN-03368,COHORT-VN-001,2026-02-21,2,68.2,100,Quinton Njoroge,Numeracy
ASMT-006569,BEN-03369,COHORT-VN-001,2025-12-20,1,66.9,100,David Githinji,Literacy
ASMT-006570,BEN-03369,COHORT-VN-001,2026-03-20,2,76.9,100,Olive Mwangi,Literacy
ASMT-006571,BEN-03370,COHORT-VN-001,2025-12-01,1,57.9,100,Lilian Rotich,Technical Skills
ASMT-006572,BEN-03370,COHORT-VN-001,2026-03-01,2,70.6,100,Priscilla Nyambura,Technical Skills
ASMT-006573,BEN-03371,COHORT-VN-001,2025-11-25,1,83.6,100,Gladys Waweru,Technical Skills
ASMT-006574,BEN-03371,COHORT-VN-001,2026-02-23,2,70.7,100,Irene Simiyu,Technical Skills
ASMT-006575,BEN-03372,COHORT-VN-001,20/12/2025,1,51.6,100,Aisha Nyambura,Literacy
ASMT-006576,BEN-03372,COHORT-VN-001,2026-03-20,2,89.1,100,Olive Njoroge,Literacy
ASMT-006577,BEN-03373,COHORT-VN-001,2025-12-09,1,53.6,100,Amina Musyoka,Life Skills
ASMT-006578,BEN-03373,COHORT-VN-001,2026-03-09,2,163.0,100,David Were,Technical Skills
ASMT-006579,BEN-03374,COHORT-VN-001,2025-12-05,1,70.6,100,Boniface Musyoka,Literacy
ASMT-006580,BEN-03374,COHORT-VN-001,2026-03-05,2,70.9,100,Seun Kiprotich,Technical Skills
ASMT-006581,BEN-03375,COHORT-VN-001,2025-11-20,1,178.9,100,Yvonne Awino,Numeracy
ASMT-006582,BEN-03375,COHORT-VN-001,2026-02-18,2,70.9,100,Zipporah Mwangi,Life Skills
ASMT-006583,BEN-03376,COHORT-VN-001,18/12/2025,1,60.3,100,Zipporah Omondi,Numeracy
ASMT-006584,BEN-03376,COHORT-VN-001,2026-03-18,2,94.7,100,Patrick Kiplagat,Technical Skills
ASMT-006585,BEN-03377,COHORT-VN-001,2025-12-14,1,71.4,100,David Mugo,Life Skills
ASMT-006586,BEN-03377,COHORT-VN-001,2026-03-14,2,50.9,100,Patrick Wanjiku,Life Skills
ASMT-006587,BEN-03378,COHORT-VN-001,2025-12-03,1,80.7,100,Nicholas Adhiambo,Life Skills
ASMT-006588,BEN-03378,COHORT-VN-001,2026-03-03,2,80.7,100,Xavier Simiyu,Literacy
ASMT-006589,BEN-03379,COHORT-VN-001,2025-11-25,1,94.6,100,Yvonne Kariuki,Numeracy
ASMT-006590,BEN-03379,COHORT-VN-001,2026-02-23,2,74.8,100,Quinton Wangari,Life Skills
ASMT-006591,BEN-03380,COHORT-VN-001,2025-12-16,1,67.5,100,Caroline Owino,Literacy
ASMT-006592,BEN-03380,COHORT-VN-001,2026-03-16,2,93.0,100,Aisha Kiprotich,Numeracy
ASMT-006593,BEN-03381,COHORT-VN-001,2025-12-03,1,37.9,100,Harrison Kimani,Life Skills
ASMT-006594,BEN-03382,COHORT-VN-001,2025-12-10,1,71.9,100,Queen Mugo,Technical Skills
ASMT-006595,BEN-03382,COHORT-VN-001,2026-03-10,2,61.8,100,Uchenna Kimani,Life Skills
ASMT-006596,BEN-03383,COHORT-VN-001,2025-11-27,1,75.8,100,Yvonne Nyambura,Literacy
ASMT-006597,BEN-03383,COHORT-VN-001,2026-02-25,2,58.9,100,Kendi Awino,Numeracy
ASMT-006598,BEN-03384,COHORT-VN-001,2025-12-05,1,100.0,100,Harrison Musyoka,Technical Skills
ASMT-006599,BEN-03384,COHORT-VN-001,2026-03-05,2,61.8,100,Yvonne Maina,Technical Skills
ASMT-006600,BEN-03385,COHORT-VN-001,2025-12-17,1,81.9,100,Xavier Wangari,Life Skills
ASMT-006601,BEN-03385,COHORT-VN-001,17/03/2026,2,26.4,100,,Literacy
ASMT-006602,BEN-03386,COHORT-VN-001,2025-11-28,1,63.7,100,Felix Kimani,Life Skills
ASMT-006603,BEN-03386,COHORT-VN-001,26-Feb-2026,2,75.7,100,Kendi Mutua,Life Skills
ASMT-006604,BEN-03387,COHORT-VN-001,2025-12-07,1,76.9,100,,Life Skills
ASMT-006605,BEN-03387,COHORT-VN-001,2026-03-07,2,74.5,100,Hassan Ndung'u,Numeracy
ASMT-006606,BEN-03388,COHORT-VN-001,2025-12-11,1,86.5,100,Rose Kariuki,Numeracy
ASMT-006607,BEN-03388,COHORT-VN-001,11/03/2026,2,55.5,100,Wanjiku Mutinda,Literacy
ASMT-006608,BEN-03389,COHORT-VN-001,2025-12-18,1,45.7,100,Rose Mugo,Numeracy
ASMT-006609,BEN-03389,COHORT-VN-001,2026-03-18,2,54.1,100,Dennis Kariuki,Literacy
ASMT-006610,BEN-03390,COHORT-VN-001,2025-12-08,1,38.1,100,Patrick Gichuki,Life Skills
ASMT-006611,BEN-03390,COHORT-VN-001,2026-03-08,2,65.0,100,Yvonne Simiyu,Numeracy
ASMT-006612,BEN-03391,COHORT-VN-001,2025-12-10,1,45.7,100,Xavier Auma,Technical Skills
ASMT-006613,BEN-03391,COHORT-VN-001,2026-03-10,2,65.8,100,Eunice Githinji,Technical Skills
ASMT-006614,BEN-03392,COHORT-VN-001,2025-12-14,1,71.1,100,Olive Mwangi,Life Skills
ASMT-006615,BEN-03392,COHORT-VN-001,2026-03-14,2,42.6,100,Xavier Githinji,Literacy
ASMT-006616,BEN-03393,COHORT-VN-001,2025-12-04,1,76.4,100,Grace Ochieng,Life Skills
ASMT-006617,BEN-03393,COHORT-VN-001,2026-03-04,2,83.5,100,Rose Kariuki,Life Skills
ASMT-006618,BEN-03394,COHORT-VN-001,2025-12-02,1,76.2,100,Violet Mwangi,Literacy
ASMT-006619,BEN-03394,COHORT-VN-001,2026-03-02,2,83.6,100,Gladys Auma,Literacy
ASMT-006620,BEN-03395,COHORT-VN-001,2025-12-12,1,69.7,100,Kezia Mutinda,Technical Skills
ASMT-006621,BEN-03395,COHORT-VN-001,2026-03-12,2,80.3,100,Lilian Waweru,Numeracy
ASMT-006622,BEN-03396,COHORT-VN-001,2025-12-19,1,96.0,100,Joseph Githinji,Literacy
ASMT-006623,BEN-03396,COHORT-VN-001,2026-03-19,2,85.1,100,Zipporah Omondi,Numeracy
ASMT-006624,BEN-03397,COHORT-VN-001,2025-12-04,1,76.2,100,Boniface Kiprotich,Technical Skills
ASMT-006625,BEN-03397,COHORT-VN-001,2026-03-04,2,89.0,100,,Literacy
ASMT-006626,BEN-03398,COHORT-VN-001,2025-12-14,1,67.4,100,Quinton Auma,Life Skills
ASMT-006627,BEN-03398,COHORT-VN-001,2026-03-14,2,67.2,100,Irene Kimani,Literacy
ASMT-006628,BEN-03399,COHORT-VN-001,2025-12-08,1,64.1,100,Zipporah Otieno,Literacy
ASMT-006629,BEN-03399,COHORT-VN-001,2026-03-08,2,176.6,100,Nicholas Maina,Technical Skills
ASMT-006630,BEN-03400,COHORT-VN-001,2025-12-17,1,62.4,100,Brian Kiprotich,Literacy
ASMT-006631,BEN-03400,COHORT-VN-001,2026-03-17,2,39.8,100,Rose Achieng,Literacy
ASMT-006632,BEN-03401,COHORT-VN-001,2025-11-30,1,61.2,100,Joseph Auma,Life Skills
ASMT-006633,BEN-03401,COHORT-VN-001,2026-02-28,2,70.9,100,David Ochieng,Technical Skills
ASMT-006634,BEN-03402,COHORT-VN-001,2025-11-21,1,57.9,100,Patrick Mwangi,Numeracy
ASMT-006635,BEN-03402,COHORT-VN-001,2026-02-19,2,70.6,100,Felix Ndung'u,Life Skills
ASMT-006636,BEN-03403,COHORT-VN-001,2025-12-07,1,67.7,100,Boniface Omondi,Numeracy
ASMT-006637,BEN-03403,COHORT-VN-001,2026-03-07,2,41.4,100,Maurice Rotich,Literacy
ASMT-006638,BEN-03404,COHORT-VN-001,2025-12-16,1,62.0,100,Uchenna Adhiambo,Literacy
ASMT-006639,BEN-03404,COHORT-VN-001,2026-03-16,2,58.0,100,Caroline Onyango,Numeracy
ASMT-006640,BEN-03405,COHORT-VN-001,2025-12-05,1,78.4,100,Mary Githinji,Numeracy
ASMT-006641,BEN-03405,COHORT-VN-001,05/03/2026,2,57.4,100,Aisha Nyambura,Technical Skills
ASMT-006642,BEN-03406,COHORT-VN-001,2025-12-11,1,65.8,100,Brian Otieno,Life Skills
ASMT-006643,BEN-03406,COHORT-VN-001,2026-03-11,2,100.0,100,Irene Njoroge,Technical Skills
ASMT-006644,BEN-03407,COHORT-VN-001,2026-01-05,1,78.4,100,Tabitha Kimani,Life Skills
ASMT-006645,BEN-03407,COHORT-VN-001,2026-03-20,2,62.0,100,Hassan Chebet,Technical Skills
ASMT-006646,BEN-03408,COHORT-VN-001,2025-12-07,1,91.6,100,Wanjiku Njenga,Literacy
ASMT-006647,BEN-03408,COHORT-VN-001,2026-03-07,2,61.3,100,Priscilla Mwangi,Technical Skills
ASMT-006648,BEN-03409,COHORT-VN-001,2025-11-29,1,70.6,100,Queen Nyambura,Technical Skills
ASMT-006649,BEN-03409,COHORT-VN-001,2026-02-27,2,99.7,100,David Rotich,Numeracy
ASMT-006650,BEN-03410,COHORT-VN-001,2025-12-20,1,81.2,100,Felix Njoroge,Numeracy
ASMT-006651,BEN-03410,COHORT-VN-001,2026-03-20,2,75.3,100,,Technical Skills
ASMT-006652,BEN-03411,COHORT-VN-001,2025-12-14,1,95.3,100,Irene Odongo,Life Skills
ASMT-006653,BEN-03411,COHORT-VN-001,2026-03-14,2,75.8,100,,Numeracy
ASMT-006654,BEN-03412,COHORT-VN-001,2025-11-25,1,63.8,100,Joseph Rotich,Technical Skills
ASMT-006655,BEN-03412,COHORT-VN-001,2026-02-23,2,63.3,100,Violet Onyango,Life Skills
ASMT-006656,BEN-03413,COHORT-VN-001,2025-11-28,1,98.2,100,Maurice Kamau,Technical Skills
ASMT-006657,BEN-03413,COHORT-VN-001,2026-02-26,2,43.1,100,Gladys Odongo,Life Skills
ASMT-006658,BEN-03414,COHORT-VN-001,2025-12-11,1,66.0,100,Violet Otieno,Numeracy
ASMT-006659,BEN-03414,COHORT-VN-001,2026-03-11,2,91.1,100,Uchenna Mutinda,Literacy
ASMT-006660,BEN-03415,COHORT-VN-001,2025-11-23,1,81.6,100,Lilian Kiplagat,Literacy
ASMT-006661,BEN-03415,COHORT-VN-001,2026-02-21,2,67.6,100,Hassan Awino,Technical Skills
ASMT-006662,BEN-03416,COHORT-VN-001,2025-12-20,1,81.7,100,Lilian Ochieng,Literacy
ASMT-006663,BEN-03416,COHORT-VN-001,2026-03-20,2,20.6,100,Zipporah Ochieng,Numeracy
ASMT-006664,BEN-03417,COHORT-VN-001,2025-12-13,1,69.5,100,Felix Auma,Numeracy
ASMT-006665,BEN-03417,COHORT-VN-001,2026-02-21,2,81.8,100,Seun Wanjiku,Literacy
ASMT-006666,BEN-03418,COHORT-VN-001,2025-11-30,1,75.1,100,Irene Kiplagat,Life Skills
ASMT-006667,BEN-03418,COHORT-VN-001,2026-02-28,2,49.9,100,Joseph Were,Numeracy
ASMT-006668,BEN-03419,COHORT-VN-001,2025-12-19,1,100.0,100,Kendi Owino,Technical Skills
ASMT-006669,BEN-03419,COHORT-VN-001,2026-03-19,2,86.2,100,Dennis Otieno,Life Skills
ASMT-006670,BEN-03420,COHORT-VN-001,2025-12-04,1,34.9,100,Priscilla Simiyu,Life Skills
ASMT-006671,BEN-03420,COHORT-VN-001,2026-03-04,2,25.5,100,Brian Onyango,Life Skills
ASMT-006672,BEN-03421,COHORT-VN-001,2025-12-06,1,96.8,100,Seun Mutinda,Technical Skills
ASMT-006673,BEN-03422,COHORT-VN-001,2025-12-07,1,72.4,100,Brian Kiplagat,Numeracy
ASMT-006674,BEN-03422,COHORT-VN-001,2026-03-07,2,91.0,100,,Technical Skills
ASMT-006675,BEN-03423,COHORT-VN-001,2025-12-11,1,65.8,100,Priscilla Githinji,Literacy
ASMT-006676,BEN-03423,COHORT-VN-001,2026-03-11,2,38.1,100,Amina Chebet,Life Skills
ASMT-006677,BEN-03424,COHORT-VN-001,2025-12-20,1,84.5,100,Stephen Were,Literacy
ASMT-006678,BEN-03424,COHORT-VN-001,2026-03-25,2,69.5,100,Tabitha Awino,Literacy
ASMT-006679,BEN-03425,COHORT-VN-001,2025-12-10,1,51.6,100,Eunice Githinji,Life Skills
ASMT-006680,BEN-03425,COHORT-VN-001,2026-03-10,2,72.9,100,Amina Githinji,Technical Skills
ASMT-006681,BEN-03426,COHORT-VN-001,2025-12-19,1,76.5,100,Gladys Chebet,Numeracy
ASMT-006682,BEN-03426,COHORT-VN-001,2026-03-19,2,77.3,100,Amina Musyoka,Literacy
ASMT-006683,BEN-03427,COHORT-VN-001,2025-12-02,1,90.1,100,Raphael Awino,Life Skills
ASMT-006684,BEN-03427,COHORT-VN-001,02/03/2026,2,63.6,100,Yvonne Kariuki,Life Skills
ASMT-006685,BEN-03428,COHORT-VN-001,27-Nov-2025,1,75.3,100,Tabitha Simiyu,Literacy
ASMT-006686,BEN-03428,COHORT-VN-001,2026-02-25,2,24.8,100,Zipporah Maina,Numeracy
ASMT-006687,BEN-03429,COHORT-VN-001,2025-11-30,1,69.0,100,Quinton Mutinda,Life Skills
ASMT-006688,BEN-03429,COHORT-VN-001,2026-02-28,2,70.0,100,Kendi Nyambura,Life Skills
ASMT-006689,BEN-03430,COHORT-VN-001,2025-12-18,1,63.4,100,Aisha Wanjiku,Technical Skills
ASMT-006690,BEN-03430,COHORT-VN-001,2026-03-18,2,73.7,100,Kezia Rotich,Life Skills
ASMT-006691,BEN-03431,COHORT-VN-001,2025-12-15,1,66.0,100,Nicholas Githinji,Life Skills
ASMT-006692,BEN-03432,COHORT-VN-001,2025-11-22,1,63.1,100,Mary Kiplagat,Technical Skills
ASMT-006693,BEN-03432,COHORT-VN-001,2026-02-20,2,69.8,100,Irene Wanjiku,Literacy
ASMT-006694,BEN-03433,COHORT-VN-001,2025-11-25,1,87.7,100,Harrison Gichuki,Numeracy
ASMT-006695,BEN-03433,COHORT-VN-001,2026-02-23,2,76.5,100,Dennis Gichuki,Life Skills
ASMT-006696,BEN-03434,COHORT-VN-001,2025-11-27,1,100.0,100,Priscilla Adhiambo,Life Skills
ASMT-006697,BEN-03434,COHORT-VN-001,2026-02-25,2,18.5,100,Raphael Kamau,Numeracy
ASMT-006698,BEN-03435,COHORT-VN-001,2025-11-21,1,100.0,100,Cynthia Awino,Life Skills
ASMT-006699,BEN-03435,COHORT-VN-001,2026-02-19,2,63.9,100,Gladys Onyango,Technical Skills
ASMT-006700,BEN-03436,COHORT-VN-001,2025-12-12,1,70.6,100,Francis Njenga,Life Skills
ASMT-006701,BEN-03436,COHORT-VN-001,2026-03-12,2,47.7,100,Esther Waweru,Numeracy
ASMT-006702,BEN-03437,COHORT-VN-001,2025-11-27,1,45.5,100,Dennis Chebet,Life Skills
ASMT-006703,BEN-03437,COHORT-VN-001,2026-02-25,2,76.9,100,Uchenna Chebet,Literacy
ASMT-006704,BEN-03438,COHORT-VN-001,2025-12-04,1,65.9,100,Maurice Maina,Technical Skills
ASMT-006705,BEN-03438,COHORT-VN-001,2026-03-04,2,98.9,100,Grace Njoroge,Numeracy
ASMT-006706,BEN-03439,COHORT-VN-001,2025-12-20,1,76.7,100,Zipporah Kimani,Numeracy
ASMT-006707,BEN-03439,COHORT-VN-001,2026-03-20,2,72.7,100,Harrison Omondi,Numeracy
ASMT-006708,BEN-03440,COHORT-VN-001,2025-12-09,1,22.9,100,Owen Kiplagat,Literacy
ASMT-006709,BEN-03440,COHORT-VN-001,2026-03-30,2,65.3,100,Maurice Gichuki,Life Skills
ASMT-006710,BEN-03441,COHORT-VN-001,2025-12-10,1,79.1,100,Hassan Maina,Life Skills
